datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,sealevelpressure,cloudcover,visibility,moonphase,conditions,description,icon
05/11/1985,54.9,41.2,46.8,54.9,32.9,42.3,35.6,65.0,0.0,0,0.0,18.4,322.6,1011.8,70.3,11.7,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06/11/1985,65.7,43.6,52.4,65.7,38.3,51.1,42.3,70.6,0.0,0,0.0,12.6,314.3,1014.0,10.6,11.2,0.8,Clear,Clear conditions throughout the day.,clear-day
07/11/1985,61.4,38.6,50.3,61.4,37.4,49.3,45.1,82.6,0.0,0,0.0,15.0,293.8,1014.9,47.9,8.4,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/11/1985,63.4,34.5,47.6,63.4,30.9,45.6,33.1,62.4,0.0,0,0.0,10.7,52.6,1023.9,0.0,13.2,0.87,Clear,Clear conditions throughout the day.,clear-day
09/11/1985,67.0,35.2,50.7,67.0,31.5,49.5,40.7,70.6,0.0,0,0.0,14.6,125.1,1026.5,5.8,11.3,0.9,Clear,Clear conditions throughout the day.,clear-day
10/11/1985,73.2,47.1,58.4,73.2,45.7,58.0,52.7,83.3,0.0,0,0.0,6.9,112.7,1025.2,47.5,8.5,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/11/1985,75.4,50.8,62.3,75.4,50.8,62.3,55.1,79.4,0.0,0,0.0,8.4,90.4,1025.8,55.5,7.6,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/11/1985,75.7,58.1,65.2,75.7,58.1,65.2,60.0,84.3,0.0,0,0.0,8.9,89.2,1024.8,75.1,8.2,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13/11/1985,74.7,59.8,66.9,74.7,59.8,66.9,61.3,83.4,0.0,0,0.0,7.7,353.9,1023.2,92.1,6.7,0.04,Overcast,Cloudy skies throughout the day.,cloudy
14/11/1985,77.6,54.6,65.0,77.6,54.6,65.0,58.8,82.2,0.0,0,0.0,6.6,256.6,1023.4,77.4,5.6,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/11/1985,76.5,56.9,66.4,76.5,56.9,66.4,60.5,82.6,0.0,0,0.0,7.1,216.0,1023.3,93.6,6.9,0.1,Overcast,Cloudy skies throughout the day.,cloudy
16/11/1985,78.2,61.2,68.5,78.2,61.2,68.5,59.6,75.9,0.0,0,0.0,14.3,212.4,1021.6,68.6,9.7,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
17/11/1985,78.6,61.5,68.4,78.6,61.5,68.4,59.5,74.9,0.0,0,0.0,8.7,226.6,1023.6,60.6,11.4,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/11/1985,77.3,55.3,66.2,77.3,55.3,66.2,58.5,78.1,0.0,0,0.0,12.9,132.7,1025.5,22.8,12.0,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
19/11/1985,70.7,64.4,66.8,70.7,64.4,66.8,63.5,89.4,0.0,0,0.0,11.2,129.8,1025.4,89.2,6.2,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/11/1985,71.4,64.3,66.6,71.4,64.3,66.6,64.7,93.7,0.101,100,16.67,7.2,57.9,1022.6,97.6,4.0,0.27,Rain, Overcast,Cloudy skies throughout the day with rain in the morning and afternoon.
21/11/1985,68.5,57.3,62.9,68.5,57.3,62.9,62.3,98.0,0.924,100,70.83,12.6,42.5,1016.9,100.0,3.0,0.31,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
22/11/1985,64.9,52.1,59.3,64.9,52.1,59.3,55.8,88.5,0.735,100,20.83,16.8,7.1,1014.1,69.2,9.3,0.34,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
23/11/1985,70.2,42.0,54.7,70.2,38.8,53.8,46.3,76.3,0.0,0,0.0,7.7,351.6,1020.1,23.3,8.2,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/11/1985,71.0,50.2,59.8,71.0,50.2,59.8,52.8,80.2,0.0,0,0.0,8.7,127.0,1021.5,73.7,6.5,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
25/11/1985,64.7,57.8,60.7,64.7,57.8,60.7,57.4,89.2,0.0,0,0.0,8.6,137.1,1022.5,97.0,4.5,0.44,Overcast,Cloudy skies throughout the day.,cloudy
26/11/1985,70.6,59.7,63.9,70.6,59.7,63.9,61.3,91.5,0.024,100,12.5,10.3,197.9,1019.9,94.0,3.8,0.47,Rain, Overcast,Cloudy skies throughout the day with rain in the morning and afternoon.
27/11/1985,74.5,65.8,69.3,74.5,65.8,69.3,63.3,81.8,0.0,0,0.0,12.8,221.0,1016.0,85.3,8.5,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/11/1985,72.2,64.1,66.5,72.2,64.1,66.5,62.9,88.5,0.255,100,29.17,12.9,224.8,1013.4,87.4,7.8,0.54,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
29/11/1985,66.1,62.2,64.6,66.1,62.2,64.6,64.0,97.8,1.078,100,75.0,6.6,159.2,1014.7,100.0,3.5,0.58,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
30/11/1985,66.3,57.8,62.0,66.3,57.8,62.0,60.6,95.4,1.228,100,54.17,11.3,324.0,1015.3,92.8,5.2,0.61,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
01/12/1985,57.6,53.7,55.9,57.6,53.7,55.9,55.3,98.1,0.349,100,25.0,11.2,134.3,1014.4,97.6,2.8,0.64,Rain, Overcast,Cloudy skies throughout the day with rain.
02/12/1985,55.5,29.7,39.8,55.5,19.9,32.0,27.1,62.2,0.0,0,0.0,23.9,318.4,1019.6,13.3,15.2,0.68,Clear,Clear conditions throughout the day.,clear-day
03/12/1985,44.6,23.9,32.9,42.4,12.4,26.5,19.3,58.4,0.0,0,0.0,15.5,5.0,1026.9,7.4,13.5,0.71,Clear,Clear conditions throughout the day.,clear-day
04/12/1985,51.5,29.1,39.0,51.5,22.8,36.2,24.7,59.4,0.0,0,0.0,10.4,91.6,1028.0,24.2,11.5,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/12/1985,48.7,39.4,43.1,47.2,35.5,41.0,32.0,65.6,0.0,0,0.0,6.2,61.6,1022.7,74.5,9.1,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06/12/1985,44.6,30.6,37.7,38.4,25.2,31.1,29.2,72.7,0.0,0,0.0,18.6,330.4,1021.2,6.3,9.2,0.82,Clear,Clear conditions throughout the day.,clear-day
07/12/1985,52.1,26.9,38.0,52.1,22.0,36.2,27.5,68.5,0.0,0,0.0,9.1,129.1,1025.1,38.9,11.5,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/12/1985,61.3,33.4,45.8,61.3,33.4,45.5,36.3,71.4,0.0,0,0.0,9.8,214.7,1022.7,42.6,10.3,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/12/1985,67.2,42.9,53.0,67.2,39.7,52.3,45.6,78.0,0.0,0,0.0,7.1,246.5,1024.0,37.7,10.6,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/12/1985,66.0,39.7,52.1,66.0,38.1,51.9,43.4,75.1,0.0,0,0.0,10.9,117.4,1026.7,24.3,8.9,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
11/12/1985,72.1,48.2,59.8,72.1,47.7,59.7,53.0,79.7,0.202,100,8.33,14.5,195.2,1020.6,86.6,7.9,0,Rain, Partially cloudy,Partly cloudy throughout the day with late afternoon rain.
12/12/1985,61.5,58.5,60.1,61.5,58.5,60.1,59.6,98.2,0.838,100,66.67,10.2,133.7,1014.3,99.6,2.3,0.02,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
13/12/1985,63.3,36.9,54.4,63.3,27.5,51.9,52.2,92.3,0.624,100,29.17,18.6,284.7,1009.1,99.7,5.5,0.05,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
14/12/1985,35.3,22.8,28.9,25.0,10.6,17.9,16.5,60.7,0.0,0,0.0,23.6,325.8,1023.0,44.3,12.3,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
15/12/1985,42.2,17.3,28.3,36.0,8.1,21.3,11.9,54.5,0.0,0,0.0,13.5,304.6,1027.4,14.5,14.6,0.12,Clear,Clear conditions throughout the day.,clear-day
16/12/1985,49.9,25.1,35.9,46.6,17.2,30.7,22.5,59.6,0.0,0,0.0,13.8,302.0,1025.4,2.5,13.7,0.15,Clear,Clear conditions throughout the day.,clear-day
17/12/1985,54.5,28.1,40.2,54.5,22.1,36.5,26.1,60.2,0.0,0,0.0,14.8,268.1,1023.2,41.2,14.8,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/12/1985,45.3,28.6,37.3,39.1,19.7,30.6,22.0,55.1,0.0,0,0.0,14.1,329.7,1024.8,55.2,13.8,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
19/12/1985,42.2,19.1,30.4,40.1,9.0,25.2,11.6,46.8,0.0,0,0.0,10.9,358.0,1027.8,14.0,12.3,0.25,Clear,Clear conditions throughout the day.,clear-day
20/12/1985,45.2,27.0,33.3,38.7,17.3,27.9,19.9,58.6,0.0,0,0.0,18.6,303.0,1024.1,53.3,11.2,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/12/1985,36.3,19.8,27.4,28.6,7.8,18.3,14.0,58.4,0.0,0,0.0,13.6,329.5,1025.9,13.3,11.9,0.32,Clear,Clear conditions throughout the day.,clear-day
22/12/1985,51.7,20.8,34.3,51.7,15.6,29.7,21.2,61.1,0.0,0,0.0,13.4,240.2,1021.5,13.8,11.3,0.35,Clear,Clear conditions throughout the day.,clear-day
23/12/1985,55.4,39.2,47.3,55.4,35.0,44.4,36.3,65.9,0.0,0,0.0,17.2,237.2,1012.0,61.3,9.5,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/12/1985,57.8,34.4,44.4,57.8,29.4,41.3,33.7,68.8,0.0,0,0.0,16.4,265.2,1009.0,52.3,11.6,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
25/12/1985,37.1,13.6,22.4,28.5,-0.3,9.4,9.9,59.0,0.0,0,0.0,20.8,319.2,1018.3,47.8,14.8,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
26/12/1985,34.1,9.5,21.3,24.5,-3.6,11.7,4.9,52.7,0.0,0,0.0,16.0,246.4,1024.9,6.4,16.1,0.48,Clear,Clear conditions throughout the day.,clear-day
27/12/1985,53.0,26.7,39.4,53.0,16.5,34.1,22.1,50.4,0.0,0,0.0,14.1,256.5,1023.1,34.8,12.8,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/12/1985,46.7,33.6,41.0,42.3,33.6,37.4,26.8,58.3,0.059,100,16.67,9.8,298.6,1021.6,91.0,9.5,0.55,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
29/12/1985,50.3,25.7,37.4,50.3,20.5,32.6,19.2,51.3,0.0,0,0.0,16.8,308.6,1018.2,2.5,13.0,0.58,Clear,Clear conditions throughout the day.,clear-day
30/12/1985,52.4,25.5,37.1,52.4,19.2,33.8,13.9,42.4,0.0,0,0.0,6.9,295.7,1022.2,10.4,13.7,0.62,Clear,Clear conditions throughout the day.,clear-day
31/12/1985,46.1,31.5,39.1,40.9,26.1,35.0,30.9,73.2,1.149,100,37.5,11.6,96.2,1016.5,83.1,6.0,0.65,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
01/01/1986,54.6,32.1,41.3,54.6,23.0,37.4,33.0,74.4,0.0,0,0.0,13.9,330.6,1019.3,48.3,8.5,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
02/01/1986,58.0,33.1,45.8,58.0,28.4,43.1,35.7,69.8,0.0,0,0.0,13.6,113.9,1021.6,58.7,8.3,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/01/1986,59.8,42.5,51.2,59.8,41.0,50.2,37.9,64.1,0.0,0,0.0,13.5,292.4,1018.3,73.3,9.5,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04/01/1986,51.8,37.0,44.5,51.8,34.4,43.2,36.4,73.8,0.0,0,0.0,8.7,135.5,1017.2,95.5,8.9,0.8,Overcast,Cloudy skies throughout the day.,cloudy
05/01/1986,47.0,28.0,37.3,42.1,20.3,29.9,21.8,54.7,0.0,0,0.0,20.9,319.4,1020.9,18.2,11.4,0.83,Clear,Clear conditions throughout the day.,clear-day
06/01/1986,50.7,21.6,36.1,50.7,16.6,33.1,14.6,47.1,0.0,0,0.0,8.1,313.8,1022.9,58.5,13.1,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
07/01/1986,53.0,36.1,42.5,53.0,29.3,39.4,19.9,41.5,0.0,0,0.0,13.1,338.4,1023.7,55.9,11.8,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/01/1986,41.1,26.8,33.1,35.7,20.5,26.4,7.6,37.1,0.0,0,0.0,13.9,65.6,1034.5,30.4,14.4,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/01/1986,47.2,21.5,35.3,47.0,15.3,32.1,11.5,39.3,0.0,0,0.0,8.3,84.2,1032.9,61.8,11.8,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/01/1986,53.3,42.9,46.6,53.3,40.7,44.8,29.3,51.8,0.0,0,0.0,12.0,355.1,1020.3,99.1,7.6,0,Overcast,Cloudy skies throughout the day.,cloudy
11/01/1986,57.1,31.5,43.1,57.1,24.9,40.4,20.4,42.4,0.0,0,0.0,9.6,325.2,1021.2,13.7,12.3,0.04,Clear,Clear conditions throughout the day.,clear-day
12/01/1986,62.7,27.9,44.3,62.7,21.8,41.6,26.0,51.7,0.0,0,0.0,14.4,281.3,1020.0,1.2,13.0,0.07,Clear,Clear conditions throughout the day.,clear-day
13/01/1986,47.4,31.6,39.9,42.4,25.4,32.7,18.3,41.8,0.0,0,0.0,19.5,326.5,1017.8,9.1,12.9,0.1,Clear,Clear conditions throughout the day.,clear-day
14/01/1986,59.8,24.4,40.8,59.8,17.2,37.1,20.9,48.6,0.0,0,0.0,21.3,275.2,1017.6,20.6,13.9,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/01/1986,54.8,30.3,42.9,54.8,24.5,39.8,24.7,50.6,0.0,0,0.0,13.5,79.5,1026.1,3.2,11.3,0.17,Clear,Clear conditions throughout the day.,clear-day
16/01/1986,60.8,31.8,44.9,60.8,26.8,43.6,32.9,64.6,0.0,0,0.0,9.2,104.5,1030.8,56.3,8.3,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
17/01/1986,64.8,46.1,54.6,64.8,44.1,54.0,46.3,74.0,0.0,0,0.0,6.5,118.2,1027.7,99.1,6.4,0.25,Overcast,Cloudy skies throughout the day.,cloudy
18/01/1986,62.0,49.4,54.4,62.0,47.5,54.1,52.1,92.2,0.385,100,45.83,8.6,101.5,1019.6,98.3,3.2,0.26,Rain, Overcast,Cloudy skies throughout the day with rain.
19/01/1986,56.7,41.3,47.7,56.7,34.2,43.2,41.1,78.6,0.085,100,20.83,18.9,300.8,1009.6,86.6,9.5,0.3,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
20/01/1986,52.4,38.0,43.3,52.4,28.9,37.9,30.0,60.4,0.0,0,0.0,17.7,308.3,1014.7,54.0,10.3,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
21/01/1986,71.2,32.1,50.1,71.2,29.0,49.3,37.2,64.5,0.0,0,0.0,10.5,235.4,1019.6,0.4,10.6,0.36,Clear,Clear conditions throughout the day.,clear-day
22/01/1986,64.6,42.1,51.5,64.6,38.2,50.6,46.2,82.8,0.0,0,0.0,11.6,282.2,1020.7,59.8,6.7,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23/01/1986,55.3,33.0,43.3,55.3,27.9,39.4,29.2,58.8,0.0,0,0.0,13.4,10.1,1023.5,30.4,9.8,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/01/1986,49.3,30.1,40.4,44.3,22.7,34.9,23.1,53.2,0.0,0,0.0,18.9,104.0,1026.5,25.7,12.6,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
25/01/1986,46.3,37.7,40.9,43.6,30.0,35.8,29.6,65.9,0.156,100,20.83,11.8,92.4,1021.0,91.6,7.5,0.5,Rain, Overcast,Cloudy skies throughout the day with rain.
26/01/1986,42.7,30.5,37.5,38.3,18.6,29.3,31.5,80.1,0.268,100,29.17,20.5,321.0,1011.0,88.2,6.8,0.52,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
27/01/1986,29.4,7.8,14.1,19.5,-8.2,-2.0,2.2,58.8,0.084,100,16.67,24.2,317.4,1014.4,54.6,12.4,0.56,Snow, Partially cloudy,Partly cloudy throughout the day with a chance of snow throughout the day.
28/01/1986,33.8,6.5,19.3,26.6,-7.2,9.7,3.1,52.2,0.0,0,0.0,11.9,263.7,1019.9,39.3,13.3,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/01/1986,54.5,25.0,42.0,54.5,25.0,39.5,33.0,70.3,0.0,0,0.0,15.0,261.1,1016.4,72.6,8.9,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30/01/1986,53.0,27.7,39.4,53.0,20.1,34.6,21.7,53.0,0.0,0,0.0,11.2,331.4,1024.5,7.3,11.9,0.67,Clear,Clear conditions throughout the day.,clear-day
31/01/1986,61.1,28.3,43.0,61.1,24.8,42.5,21.7,49.0,0.0,0,0.0,5.7,203.8,1027.1,2.3,10.5,0.7,Clear,Clear conditions throughout the day.,clear-day
01/02/1986,64.1,32.8,46.6,64.1,29.8,45.8,30.6,56.6,0.0,0,0.0,9.1,116.4,1028.6,47.8,9.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/02/1986,72.3,39.3,54.8,72.3,38.6,54.5,41.4,63.8,0.0,0,0.0,11.2,249.4,1025.7,30.7,9.8,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
03/02/1986,71.6,42.5,56.6,71.6,42.5,56.5,44.7,67.7,0.0,0,0.0,12.6,224.8,1019.8,33.8,8.5,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04/02/1986,69.3,45.0,57.5,69.3,43.8,57.4,50.9,79.4,0.0,0,0.0,15.6,196.2,1015.7,79.2,7.3,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/02/1986,69.6,53.1,61.2,69.6,53.1,61.2,57.1,87.0,0.349,100,29.17,13.4,226.3,1011.8,72.0,8.6,0.88,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
06/02/1986,67.1,50.4,57.5,67.1,50.4,57.5,51.3,82.5,0.246,100,20.83,18.7,189.5,1008.8,66.3,6.3,0.92,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
07/02/1986,60.5,41.9,50.7,60.5,37.0,48.8,37.9,63.6,0.0,0,0.0,13.2,295.3,1013.7,4.1,12.1,0.95,Clear,Clear conditions throughout the day.,clear-day
08/02/1986,62.9,38.4,48.9,62.9,34.0,47.9,37.2,66.7,0.0,0,0.0,6.5,2.8,1016.1,68.4,10.0,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09/02/1986,62.9,38.0,50.2,62.9,34.6,49.4,39.6,69.4,0.0,0,0.0,7.0,34.2,1017.2,74.7,8.9,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/02/1986,52.7,48.5,50.4,52.7,43.8,49.2,49.4,96.6,0.594,100,50.0,11.2,91.5,1010.9,99.8,2.7,0.05,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
11/02/1986,50.3,26.3,34.2,50.3,15.4,24.9,30.0,85.0,0.036,100,12.5,18.2,322.4,1013.3,99.0,,0.09,Snow, Rain, Overcast
12/02/1986,37.6,19.1,27.6,29.0,6.8,16.8,13.7,58.1,0.0,0,0.0,17.0,329.3,1023.9,23.8,11.7,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13/02/1986,35.7,17.5,26.8,33.1,1.6,19.0,9.1,49.3,0.0,0,0.0,19.5,340.4,1027.9,4.6,13.6,0.15,Clear,Clear conditions throughout the day.,clear-day
14/02/1986,45.8,24.9,35.9,42.6,22.0,30.8,23.3,62.0,0.607,100,29.17,15.4,181.6,1018.7,91.7,7.5,0.18,Rain, Overcast,Cloudy skies throughout the day with rain.
15/02/1986,46.6,31.3,38.2,40.9,21.5,31.6,26.3,64.3,0.023,100,4.17,17.6,330.8,1019.7,52.0,8.9,0.21,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
16/02/1986,64.1,28.2,45.4,64.1,24.5,44.7,26.9,54.5,0.0,0,0.0,13.2,180.5,1020.3,43.1,11.6,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
17/02/1986,66.6,46.7,55.7,66.6,44.4,55.2,42.6,64.0,0.016,100,8.33,15.6,201.5,1014.5,89.9,9.2,0.28,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
18/02/1986,70.5,49.3,58.8,70.5,46.8,58.7,52.5,81.1,0.363,100,16.67,12.4,249.0,1010.1,58.9,8.3,0.31,Rain, Partially cloudy,Clearing in the afternoon with rain clearing later.
19/02/1986,69.6,53.3,60.1,69.6,53.3,60.1,55.8,86.4,0.0,0,0.0,14.7,245.1,1007.9,77.6,5.4,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/02/1986,77.3,49.7,62.9,77.3,48.2,62.8,52.1,72.9,0.0,0,0.0,12.6,230.6,1010.4,60.7,8.1,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/02/1986,65.0,54.1,59.9,65.0,54.1,59.9,57.2,90.8,0.0,0,0.0,10.7,246.5,1012.0,80.5,4.7,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
22/02/1986,60.5,44.3,53.3,60.5,37.7,52.4,47.5,80.8,0.0,0,0.0,14.7,312.3,1013.1,97.8,5.5,0.44,Overcast,Cloudy skies throughout the day.,cloudy
23/02/1986,61.2,32.9,46.6,61.2,24.6,42.8,28.3,55.5,0.0,0,0.0,17.2,328.4,1015.4,25.5,10.4,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24/02/1986,56.0,34.4,44.1,56.0,31.2,41.8,31.6,62.4,0.02,100,4.17,16.6,319.0,1013.0,59.6,10.9,0.5,Rain, Partially cloudy,Partly cloudy throughout the day with afternoon rain.
25/02/1986,50.8,33.4,41.1,50.8,24.8,35.6,24.7,54.3,0.0,0,0.0,15.5,343.5,1015.9,22.8,10.5,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
26/02/1986,69.5,34.4,50.6,69.5,30.2,48.9,32.9,52.4,0.0,0,0.0,18.2,244.0,1006.8,82.0,9.6,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/02/1986,60.0,38.7,51.9,60.0,35.2,50.8,39.8,64.0,0.031,100,12.5,17.1,308.3,1002.4,76.4,11.9,0.61,Rain, Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.
28/02/1986,36.5,29.8,34.2,36.4,20.5,28.1,24.7,69.0,0.0,0,0.0,14.9,333.7,1013.3,72.9,8.6,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/03/1986,43.7,24.3,33.2,36.9,13.9,24.1,12.2,43.2,0.0,0,0.0,17.9,334.7,1017.3,27.9,12.0,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
02/03/1986,55.4,22.0,39.3,55.4,14.1,35.3,17.9,45.1,0.0,0,0.0,11.5,262.8,1017.3,13.7,11.0,0.72,Clear,Clear conditions throughout the day.,clear-day
03/03/1986,61.3,41.3,51.0,61.3,35.6,48.8,32.3,52.0,0.0,0,0.0,18.5,289.9,1014.0,60.2,10.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04/03/1986,51.3,36.7,43.2,51.3,30.5,38.4,29.9,60.4,0.0,0,0.0,18.0,326.7,1015.5,55.1,9.4,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/03/1986,57.4,29.9,43.3,57.4,24.7,40.0,26.8,56.4,0.0,0,0.0,11.6,292.5,1016.5,17.1,11.4,0.82,Clear,Clear conditions throughout the day.,clear-day
06/03/1986,57.0,42.3,48.4,57.0,36.6,45.4,29.1,49.6,0.0,0,0.0,19.0,293.1,1012.5,18.6,11.1,0.86,Clear,Clear conditions throughout the day.,clear-day
07/03/1986,62.9,34.5,47.7,62.9,28.4,44.7,27.7,47.8,0.0,0,0.0,19.5,309.8,1016.8,7.5,12.6,0.9,Clear,Clear conditions throughout the day.,clear-day
08/03/1986,55.7,31.1,43.1,55.7,23.6,39.6,18.9,39.7,0.0,0,0.0,16.0,108.3,1025.2,29.8,12.5,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
09/03/1986,70.6,40.5,53.0,70.6,34.6,50.5,39.3,62.3,0.0,0,0.0,16.4,145.5,1024.3,49.6,8.9,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/03/1986,74.7,49.8,62.9,74.7,48.5,62.9,53.5,72.6,0.0,0,0.0,18.3,200.8,1017.0,58.7,10.1,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/03/1986,76.2,61.6,67.4,76.2,61.6,67.4,59.1,76.4,0.0,0,0.0,12.5,234.7,1013.1,59.9,6.9,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/03/1986,74.4,59.5,64.9,74.4,59.5,64.9,58.7,80.8,0.0,0,0.0,16.2,124.3,1012.8,76.7,6.1,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
13/03/1986,65.9,56.0,59.9,65.9,56.0,59.9,57.2,91.0,1.83,100,45.83,14.3,144.2,1012.6,99.5,5.8,0.1,Rain, Overcast,Cloudy skies throughout the day with rain.
14/03/1986,56.5,51.4,54.5,56.5,51.4,54.5,52.9,94.2,0.47,100,45.83,11.1,262.2,1009.0,89.6,5.0,0.13,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
15/03/1986,67.0,48.6,56.7,67.0,45.9,56.2,48.4,76.9,0.0,0,0.0,9.6,314.9,1012.5,70.1,6.9,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16/03/1986,67.8,50.0,57.1,67.8,50.0,57.1,43.7,65.4,0.0,0,0.0,9.8,342.0,1013.9,57.0,9.9,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
17/03/1986,69.6,41.8,56.3,69.6,38.4,55.8,34.9,49.7,0.0,0,0.0,9.0,337.5,1018.4,46.5,12.3,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
18/03/1986,75.4,50.2,64.1,75.4,50.2,64.1,45.6,52.1,0.0,0,0.0,16.9,152.4,1016.0,80.7,10.8,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
